,Dice loss
0,1.909848690032959
1,1.9043898582458496
2,1.8509547710418701
3,1.884411334991455
4,1.8959589004516602
5,1.770822286605835
6,1.7468047142028809
7,1.7294905185699463
8,1.7666287422180176
9,1.6764763593673706
10,1.5934925079345703
11,1.647344946861267
12,1.7302849292755127
13,1.4624372720718384
14,1.6324567794799805
15,1.525974154472351
16,1.4071872234344482
17,1.6086344718933105
18,1.4141030311584473
19,1.397031307220459
20,1.3870608806610107
21,1.385767936706543
22,1.4703261852264404
23,1.2975372076034546
24,1.2109090089797974
25,1.516040563583374
26,1.4223957061767578
27,1.177077293395996
28,1.4267197847366333
29,1.2473857402801514
30,1.222150206565857
31,1.075453281402588
32,1.231320858001709
33,1.2966182231903076
34,1.2012643814086914
35,1.21686851978302
36,1.147079586982727
37,1.9749807119369507
38,1.109809398651123
39,1.3774534463882446
40,1.2908424139022827
41,1.0197532176971436
42,1.3170119524002075
43,1.4135209321975708
44,1.0282833576202393
45,0.9943348169326782
46,1.3097118139266968
47,1.2236591577529907
48,1.031064748764038
49,1.0327496528625488
50,0.996119499206543
51,1.0873620510101318
52,1.061565637588501
53,1.3524633646011353
54,1.0356374979019165
55,0.9890632629394531
56,0.9519517421722412
57,1.231055498123169
58,1.0312964916229248
59,1.148087501525879
60,0.9230148792266846
61,0.8562099933624268
62,0.9546360969543457
63,0.905525803565979
64,1.3136305809020996
65,1.0905965566635132
66,0.9308047294616699
67,1.0978431701660156
68,1.0917195081710815
69,1.272416353225708
70,1.036972999572754
71,1.0339741706848145
72,1.2322614192962646
73,0.9166203737258911
74,0.9896632432937622
75,0.8173147439956665
76,0.8357892036437988
77,1.1527031660079956
78,0.936760663986206
79,1.0437768697738647
80,1.1543465852737427
81,0.9447460174560547
82,0.9888060092926025
83,0.9429147243499756
84,1.0507185459136963
85,0.7849977016448975
86,0.8217325210571289
87,0.8364336490631104
88,0.966773271560669
89,1.0109708309173584
90,0.9731919765472412
91,1.0105295181274414
92,0.8049464225769043
93,1.3230913877487183
94,1.0956711769104004
95,0.840817928314209
96,0.9449008703231812
97,0.8969504833221436
98,0.9211006164550781
99,0.9052480459213257
100,0.7646048069000244
101,1.0911933183670044
102,1.1860973834991455
103,1.1619293689727783
104,0.96824049949646
105,0.8288652896881104
106,0.9491555690765381
107,1.2137398719787598
108,1.5640757083892822
109,0.9260456562042236
110,0.6952111721038818
111,1.1153414249420166
112,0.9341511726379395
113,0.9316592216491699
114,0.7953569889068604
115,0.9604294300079346
116,0.820783257484436
117,1.054776906967163
118,0.8312004804611206
119,0.7358653545379639
120,0.7069432735443115
121,0.8328315019607544
122,0.7839193344116211
123,0.8699009418487549
124,1.0807323455810547
125,0.9716219902038574
126,1.0419749021530151
127,0.7238280773162842
128,0.8654086589813232
129,0.9487805366516113
130,0.7771580219268799
131,0.9312796592712402
132,1.0202689170837402
133,0.701617956161499
134,0.7419463396072388
135,0.7076053619384766
136,0.9123601913452148
137,0.8434863090515137
138,0.8275082111358643
139,0.8818838596343994
140,0.921807050704956
141,0.934274435043335
142,0.834253191947937
143,0.824432373046875
144,0.779383659362793
145,0.9187567234039307
146,0.8262169361114502
147,0.9075974225997925
148,0.722610354423523
149,1.2393494844436646
150,0.7989978790283203
151,0.7073783874511719
152,1.2273027896881104
153,0.8720030784606934
154,0.8790916204452515
155,0.7117018699645996
156,0.8124500513076782
157,0.6439416408538818
158,0.9631695747375488
159,0.6973707675933838
160,0.9037299156188965
161,0.6805852651596069
162,0.6193889379501343
163,0.884141206741333
164,0.7935032844543457
165,0.7346000671386719
166,0.8032248020172119
167,0.6416120529174805
168,0.8782204389572144
169,0.9630477428436279
170,0.9486753940582275
171,0.87502121925354
172,0.6847052574157715
173,0.791405200958252
174,0.9094934463500977
175,0.9488836526870728
176,0.8368291854858398
177,0.658191442489624
178,0.7763223648071289
179,0.9330689907073975
180,1.018667459487915
181,0.8422102928161621
182,0.869011640548706
183,0.8596780300140381
184,0.8401176929473877
185,0.8549139499664307
186,0.7308387756347656
187,0.833991527557373
188,0.8428425788879395
189,0.8431396484375
190,0.9840328693389893
191,1.4527393579483032
192,0.7891241312026978
193,0.7054853439331055
194,0.7106075286865234
195,0.9589660167694092
196,0.7193546295166016
197,0.8590652942657471
198,0.9328551292419434
199,0.842106819152832
200,0.7816665172576904
201,0.8977725505828857
202,0.8795464038848877
203,0.883054256439209
204,0.8360042572021484
205,0.8422954082489014
206,0.9132868051528931
207,0.6891517639160156
208,0.6596629619598389
209,0.5503677129745483
210,0.7954528331756592
211,0.8299072980880737
212,0.5823976993560791
213,1.1489145755767822
214,0.810136079788208
215,0.6800167560577393
216,0.8168536424636841
217,0.826221227645874
218,1.1670122146606445
219,0.8598635196685791
220,0.5833547115325928
221,0.7981717586517334
222,0.8549238443374634
223,1.1202627420425415
224,0.7968132495880127
225,0.8440217971801758
226,0.7796119451522827
227,0.9642415046691895
228,0.8349277973175049
229,0.7962613105773926
230,0.5775299072265625
231,0.7673786878585815
232,0.5537993907928467
233,0.8331915140151978
234,1.0745265483856201
235,0.6029055118560791
236,0.8145651817321777
237,0.7373631000518799
238,0.7401683330535889
239,0.8139816522598267
240,0.6055960655212402
241,0.9454946517944336
242,0.8714171648025513
243,0.8099770545959473
244,0.8831124305725098
245,0.919762372970581
246,0.8161168098449707
247,0.7795546054840088
248,0.9025235176086426
249,0.7519358396530151
250,0.7988654375076294
251,0.5622961521148682
252,1.0067387819290161
253,0.6899713277816772
254,0.5410879850387573
255,0.7380192279815674
256,0.9906359910964966
257,0.7490170001983643
258,1.158981442451477
259,0.8240370750427246
260,0.7846779823303223
261,0.8051819801330566
262,0.8184299468994141
263,0.894829273223877
264,0.8099356889724731
265,0.5719896554946899
266,0.7865674495697021
267,0.7715315818786621
268,0.8191174268722534
269,0.8615226745605469
270,0.7881016731262207
271,0.7976741790771484
272,0.7841113805770874
273,0.8517450094223022
274,0.7936248779296875
275,0.8841261863708496
276,0.7773758172988892
277,0.9104496240615845
278,0.8588061332702637
279,0.8748977184295654
280,0.9631315469741821
281,0.9040135145187378
282,0.5181803703308105
283,0.539973258972168
284,0.512427568435669
285,0.7095751762390137
286,1.132426142692566
287,0.7705235481262207
288,0.5608396530151367
289,1.121591329574585
290,0.9806336164474487
291,0.8111989498138428
292,0.6795721054077148
293,0.7555708885192871
294,1.1311132907867432
295,0.6163196563720703
296,0.9548864364624023
297,0.772943377494812
298,0.5088434219360352
299,0.8612699508666992
